,Date,Low,High,Close,Open
881,2017-02-15,132.66,133.7,133.44,133.45
880,2014-07-03,65.76,67.0,66.29,66.855
879,2018-05-07,177.17,179.5,177.97,177.35
878,2013-04-26,26.6,27.62,26.85,26.6
877,2017-11-29,174.0,181.97,175.13,181.89
876,2015-10-12,92.67,94.6,94.26,93.32
875,2014-11-05,74.42,76.8,74.83,76.51
874,2017-07-28,169.05,173.43,172.45,169.07
873,2016-04-26,108.15,110.5,108.76,110.49
872,2012-11-26,24.81,26.09,25.94,24.935
871,2017-11-02,177.34,181.94,178.92,180.63
870,2014-03-10,70.51,72.15,72.03,70.77
869,2017-12-01,172.34,177.48,175.1,176.03
868,2017-04-10,140.63,141.43,141.04,141.0
867,2014-01-27,51.85,54.9401,53.55,54.73
866,2013-03-06,27.35,28.13,27.4525,28.1
865,2016-10-31,130.8835,132.12,130.99,132.01
864,2017-07-12,156.2,159.16,158.9,156.49
863,2013-08-02,37.5,38.49,38.05,37.66
862,2012-09-26,19.8,20.78,20.62,20.145
861,2014-03-17,66.62,68.95,68.7399,68.18
860,2017-11-10,177.96,179.1,178.46,178.35
859,2017-10-25,168.89,172.25,170.6,171.9
858,2015-11-11,107.11,109.87,109.01,108.27
857,2015-09-04,86.7,88.39,88.26,87.2
856,2013-08-06,37.94,39.25,38.55,39.11
855,2012-09-12,20.28,21.16,20.931,20.76
854,2016-07-05,112.97,114.11,114.0,113.94
853,2013-07-30,35.32,37.96,37.627,35.65
852,2018-01-16,178.04,181.75,178.39,181.5
851,2018-01-30,181.84,188.18,187.12,183.01
850,2015-04-30,78.32,80.96,78.77,80.01
849,2017-03-21,138.4,142.31,138.51,141.15
848,2013-12-16,52.91,54.5,53.81,53.25
847,2012-10-26,21.88,22.88,21.9425,22.4
846,2018-06-15,194.64,197.07,195.85,195.79
845,2018-01-05,184.93,186.9,186.85,185.59
844,2017-07-24,164.31,166.17,166.0,164.64
843,2014-05-12,57.98,59.9,59.83,57.98
842,2015-08-18,94.04,95.85,95.17,94.08
841,2014-02-06,61.46,62.78,62.16,61.46
840,2017-09-01,171.31,172.92,172.02,172.4
839,2017-07-13,158.4227,159.78,159.26,158.74
838,2015-02-13,75.5,76.48,75.74,76.46
837,2015-10-21,96.47,98.18,97.11,97.37
836,2014-07-08,62.21,65.56,62.76,65.06
