,Date,Low,High,Close,Open
2836,2013-04-15,174.8,182.3498,176.5,175.56
2835,2006-01-17,24.92,25.9,25.76,25.31
2834,2015-02-19,473.02,481.0,474.6,475.0
2833,2003-11-04,57.84,60.55,59.6,58.05
2832,2013-04-02,176.1,185.1799,176.69,183.9
2831,2006-03-13,25.021,25.46,25.1,25.22
2830,2002-12-26,9.58,10.0,9.75,9.83
2829,2004-11-22,11.1,11.49,11.31,11.1
2828,2014-05-19,346.5525,367.222,364.5,347.0
2827,2004-08-23,15.65,16.25,15.91,16.17
2826,2003-05-07,22.85,23.8,23.635,23.22
2825,2007-05-10,21.8172,22.11,21.91,22.01
2824,2017-04-28,150.94,152.97,152.2,152.71
2823,2007-08-27,17.1,17.85,17.14,17.74
2822,2018-07-18,372.3552,383.13,375.13,381.24
2821,2004-09-07,15.16,17.18,15.41,16.76
2820,2003-05-20,20.55,21.95,21.75,21.35
2819,2009-09-04,40.0,41.14,40.95,40.08
2818,2006-01-20,23.47,25.4,23.47,24.85
2817,2003-01-24,11.85,12.38,12.33,12.25
2816,2006-09-14,22.13,22.56,22.48,22.13
2815,2009-11-27,54.71,58.52,57.85,57.31
2814,2003-08-25,27.25,28.66,28.07,28.51
2813,2008-10-13,24.89,26.2,25.4,25.26
2812,2004-04-19,27.02,30.98,30.65,29.801
2811,2014-11-24,355.4,363.4583,356.47,360.56
2810,2010-12-13,182.5,192.61,183.8,192.55
2809,2003-12-23,50.9,55.44,54.87,51.99
2808,2013-11-08,325.52,335.6,334.9,326.92
2807,2004-12-17,12.75,13.6,12.98,13.46
2806,2004-03-23,27.67,30.22,28.5,29.87
2805,2011-05-27,261.52,265.0945,264.51,264.5
2804,2015-12-31,114.28,117.46,114.38,116.21
2803,2013-07-02,218.0,227.47,221.46,225.23
2802,2013-02-06,174.55,185.355,184.41,175.0
2801,2004-07-20,20.2,22.19,21.56,20.71
2800,2010-08-12,124.02,133.8,133.05,124.45
2799,2006-10-18,22.28,22.94,22.39,22.8
2798,2011-07-20,278.02,284.9,281.4,283.0
2797,2009-06-12,37.05,37.97,37.84,37.53
2796,2014-09-22,438.8801,456.95,442.78,456.27
2795,2008-12-01,21.79,22.8,22.04,22.2
2794,2015-01-16,324.67,337.75,337.34,328.0
2793,2009-11-04,54.0,55.0,54.16,54.09
2792,2016-01-11,111.2,116.79,114.97,112.13
2791,2017-05-09,155.97,157.85,157.46,156.1
2790,2006-11-17,28.85,29.27,28.92,29.27
2789,2009-02-18,36.3,37.63,37.0,37.39
2788,2016-02-16,87.54,90.14,89.05,89.0
2787,2015-11-13,103.27,109.07,103.65,108.34
2786,2014-12-03,344.27,355.12,355.12,351.55
2785,2007-06-06,21.308,22.78,22.6,21.34
2784,2006-07-27,19.25,21.45,20.22,19.3
2783,2012-04-24,86.3,90.0,87.68,86.52
2782,2005-02-22,10.15,10.75,10.21,10.6
2781,2010-07-15,119.24,122.25,121.11,121.67
2780,2015-04-17,558.0,575.0,571.55,558.45
2779,2006-05-23,27.71,28.92,27.93,28.24
2778,2012-04-12,99.31,104.93,104.26,101.26
2777,2010-07-09,114.28,117.84,117.534,116.18
2776,2014-04-17,332.5,349.73,345.74,336.76
2775,2005-12-19,25.5,26.37,25.62,26.37
2774,2008-10-22,20.04,21.28,20.7,20.76
2773,2017-12-21,187.58,190.95,188.62,189.44
2772,2016-09-30,96.79,99.53,98.55,96.9
2771,2003-04-21,22.6,24.69,24.63,23.7
2770,2008-11-26,21.3,23.15,22.87,21.3
2769,2003-07-17,24.57,25.48,25.28,25.24
2768,2007-04-03,23.51,24.12,23.78,23.56
2767,2007-01-22,21.8,22.97,21.9,22.85
2766,2017-12-26,186.4,189.94,187.76,189.78
2765,2013-02-08,180.01,183.9599,180.97,181.745
2764,2008-08-05,29.5,30.29,29.89,30.29
2763,2009-05-21,38.54,40.64,39.11,40.0
2762,2011-10-06,118.48,124.25,123.24,119.7
2761,2010-06-16,120.02,126.0,124.67,122.8
2760,2004-10-22,9.72,10.15,9.8,10.1
2759,2014-11-06,377.35,385.33,383.3,378.0
2758,2005-09-02,21.25,21.91,21.54,21.89
2757,2014-03-12,429.68,439.4999,436.58,433.68
2756,2013-11-11,328.62,339.5,337.91,332.75
2755,2016-07-25,85.01,87.87,87.66,85.73
2754,2009-06-24,39.34,40.22,39.59,39.78
2753,2014-10-30,374.6,382.34,379.01,377.51
2752,2012-08-23,63.58,66.44,64.05,66.02
2751,2007-01-09,23.52,24.08,23.99,23.99
2750,2010-08-24,121.04,125.6499,121.28,125.58
2749,2014-08-13,446.82,454.215,451.53,448.6
2748,2006-01-03,25.12,27.12,26.05,27.055
2747,2016-05-11,89.9,92.59,90.02,92.4
2746,2014-01-16,322.02,333.87,331.68,328.41
2745,2008-07-30,30.12,31.367,30.53,30.95
2744,2018-01-26,268.76,274.6,274.6,271.485
2743,2011-12-14,68.92,71.65,71.04,69.58
2742,2015-02-20,473.46,478.6212,478.2,475.65
2741,2016-11-29,117.1316,119.18,117.51,117.3
2740,2003-11-18,44.73,47.6,46.57,45.2
2739,2006-03-01,25.99,26.92,26.85,26.81
2738,2004-05-20,30.5,31.7,30.94,31.5
2737,2016-05-17,88.172,90.87,88.63,89.0
2736,2013-03-11,179.01,184.5199,180.45,184.0
2735,2017-05-31,160.74,164.0,163.07,163.61
2734,2003-04-17,20.57,22.0,21.96,20.65
2733,2005-11-09,27.83,28.7,28.15,28.6
2732,2018-05-24,341.12,354.0,349.29,344.34
2731,2004-03-11,29.34,31.5,30.02,30.44
2730,2012-01-09,87.14,99.65,98.18,89.61
2729,2010-06-14,122.8,127.96,126.81,123.4
2728,2016-02-05,81.86,88.95,82.79,88.23
2727,2018-04-16,304.0,316.1,307.78,315.99
2726,2008-08-04,29.595,30.11,29.83,29.66
2725,2016-11-28,115.71,117.62,116.93,117.05
2724,2005-10-20,25.58,27.7,25.63,27.25
2723,2010-06-04,107.545,114.7,109.78,109.88
2722,2008-04-22,29.45,33.75,30.0,33.69
2721,2009-03-04,36.09,38.21,37.71,37.08
2720,2010-03-17,70.4,71.7399,70.92,70.9
2719,2004-08-27,15.06,15.37,15.15,15.37
2718,2004-01-02,53.79,57.79,54.83,57.5
2717,2010-09-10,144.4,146.87,146.16,146.63
2716,2005-08-22,21.15,21.79,21.45,21.49
2715,2010-01-06,50.38,53.71,53.32,51.53
2714,2017-12-01,185.0,189.8,186.82,186.99
2713,2006-12-26,26.14,27.22,26.84,26.14
2712,2004-12-02,11.14,11.43,11.35,11.16
2711,2007-10-12,22.79,23.34,23.0,22.85
2710,2014-07-03,468.87,472.62,472.35,470.16
2709,2017-05-02,154.61,156.5,156.45,155.76
2708,2010-06-08,107.3,112.5,110.33,111.07
2707,2017-10-16,197.86,202.83,202.68,201.95
2706,2009-12-29,56.94,57.99,56.98,57.82
2705,2003-12-03,49.55,52.26,49.77,51.45
2704,2012-07-30,56.33,59.96,57.75,58.93
2703,2011-01-20,181.3,188.23,185.0,186.82
2702,2014-05-14,346.06,354.4,351.88,347.05
2701,2017-05-16,159.33,161.18,159.41,160.5
2700,2007-01-11,23.88,24.55,24.24,23.96
2699,2008-09-04,29.645,31.3,29.87,30.64
2698,2005-12-01,27.05,27.84,27.11,27.745
2697,2005-01-14,10.78,11.44,11.33,11.14
2696,2010-09-13,147.0,149.95,147.94,149.4078
2695,2011-11-28,66.81,70.76,69.95,67.2
2694,2012-04-18,106.2522,108.72,106.96,106.49
2693,2004-06-01,31.98,33.0,32.6,32.29
2692,2003-05-16,23.0,24.6,23.79,24.52
2691,2004-12-07,11.2,12.15,11.67,11.2
2690,2005-03-28,9.5,9.93,9.78,9.65
2689,2016-08-11,94.37,96.33,95.89,94.6
2688,2004-07-29,19.76,20.7,20.3,20.44
2687,2002-08-26,13.13,13.95,13.55,13.95
2686,2002-07-24,15.04,16.23,15.6,16.05
2685,2007-05-16,21.22,21.99,21.72,21.76
2684,2005-08-10,20.63,21.75,20.87,21.36
2683,2006-05-17,28.06,28.81,28.09,28.71
2682,2013-12-13,368.81,377.0,368.97,376.15
2681,2006-08-02,20.71,21.35,20.84,20.8
2680,2006-11-27,28.87,29.3,28.97,29.21
2679,2010-09-17,140.02,142.45,140.46,142.3799
2678,2002-09-09,12.5,12.95,12.62,12.87
2677,2018-01-02,195.42,201.65,201.07,196.1
2676,2008-05-05,30.6,31.68,31.0,31.25
2675,2013-03-25,179.77,184.84,180.79,182.43
2674,2016-08-18,95.17,97.2168,96.16,95.98
2673,2014-04-04,335.88,356.0,337.31,355.45
2672,2012-05-18,65.36,72.75,69.96,72.3
2671,2006-03-06,25.3,26.88,25.62,26.88
2670,2002-06-10,15.89,16.45,16.19,15.89
2669,2010-05-26,103.5801,108.83,104.8,107.45
2668,2002-12-18,10.69,12.58,11.0,12.55
2667,2013-10-22,354.99,354.99,354.99,354.99
2666,2005-05-23,15.37,16.03,15.55,15.79
2665,2015-01-13,321.3,329.3376,323.79,322.15
2664,2009-08-17,42.51,43.79,43.11,43.79
2663,2017-12-18,188.9,191.65,190.42,191.2
2662,2004-08-05,16.94,18.03,17.1,17.58
2661,2008-04-01,34.4,36.9,36.51,35.5
2660,2005-01-03,11.52,12.6,11.92,12.48
2659,2008-01-04,24.35,26.57,24.61,26.04
2658,2004-04-13,36.07,38.34,36.59,38.03
2657,2007-03-02,22.27,23.0,22.29,22.83
2656,2015-07-08,645.99,657.97,654.55,654.3
2655,2016-06-24,87.21,90.49,88.44,87.53
2654,2017-11-30,186.68,190.86,187.58,190.31
2653,2012-06-26,66.34,67.71,66.8,67.21
2652,2016-02-18,90.31,94.9,90.49,94.8
2651,2007-06-08,23.0368,24.1,23.43,24.0
2650,2004-11-11,10.45,10.78,10.75,10.48
2649,2013-11-06,332.79,344.37,335.63,339.49
2648,2016-12-29,124.2,126.14,125.33,125.95
2647,2011-01-04,178.29,184.9,181.37,181.35
2646,2010-08-25,119.65,124.86,124.25,120.01
2645,2008-03-25,36.86,38.65,37.12,38.44
2644,2006-03-20,26.3,27.65,27.08,26.35
2643,2016-11-11,113.11,116.63,114.78,114.9
2642,2004-01-08,60.079,63.9,62.06,63.55
2641,2004-03-22,29.2,30.35,29.25,30.05
2640,2008-02-08,26.03,27.0,26.88,26.45
2639,2011-02-14,234.5725,247.55,247.55,235.68
2638,2008-05-22,30.85,31.81,31.71,31.56
2637,2006-10-09,23.87,24.19,24.0,24.19
2636,2009-01-29,35.2601,37.9,36.88,35.4
2635,2016-12-30,123.6,126.57,123.8,126.24
2634,2011-09-29,107.74,128.43,113.19,128.07
2633,2006-02-13,25.0,25.47,25.23,25.46
2632,2007-05-14,21.72,22.1,21.96,22.01
2631,2013-09-11,303.88,314.18,308.3,313.74
2630,2013-09-10,296.81,313.24,313.06,297.4999
2629,2018-04-09,289.12,299.55,289.93,291.77
2628,2012-09-13,56.09,58.18,58.0,56.87
2627,2018-01-03,201.5,206.21,205.05,202.05
2626,2004-04-14,35.8,36.55,36.5,36.0
2625,2016-09-27,95.0,97.64,97.07,95.04
2624,2003-08-04,24.3,25.16,24.95,24.95
2623,2015-09-18,100.71,104.36,102.62,102.0
2622,2017-10-12,194.71,198.62,195.86,196.75
2621,2011-03-24,226.32,233.1199,229.13,231.98
2620,2008-01-22,20.35,22.73,22.31,21.23
2619,2008-02-26,27.81,29.5,29.0,27.81
2618,2015-08-19,121.5,123.7,122.06,123.5
2617,2005-03-15,9.12,9.62,9.2,9.47
2616,2011-02-28,203.0,214.31,206.67,213.85
2615,2009-05-06,41.75,45.466,42.99,45.14
2614,2007-06-05,21.21,21.618,21.39,21.37
2613,2012-09-20,56.4,58.79,58.74,56.42
2612,2002-10-14,6.49,7.49,7.48,6.5
2611,2007-12-27,27.0,28.24,27.45,28.0
2610,2016-11-02,121.83,124.07,122.34,122.83
2609,2005-07-18,16.06,16.49,16.28,16.07
2608,2009-02-20,36.56,37.77,36.8,36.63
2607,2008-12-04,22.65,24.45,23.17,22.99
2606,2012-07-10,79.53,83.8,80.23,83.72
2605,2002-10-11,6.25,7.4,6.59,7.12
2604,2013-02-21,182.5,192.2,187.15,186.0
2603,2007-08-08,17.35,18.47,17.97,17.43
2602,2003-11-11,45.95,47.95,47.03,46.91
2601,2014-11-03,385.11,395.52,388.41,393.23
2600,2003-08-26,27.4,30.15,29.79,27.9
2599,2017-04-05,143.26,146.25,143.62,146.19
2598,2011-08-04,244.76,260.27,245.77,257.05
2597,2004-11-30,11.06,11.6,11.38,11.51
2596,2011-08-22,203.3515,212.37,205.21,212.37
2595,2012-06-13,62.13,64.44,62.83,62.6
2594,2008-09-10,28.44,29.15,28.75,29.02
2593,2003-01-13,11.97,12.37,12.14,12.01
2592,2018-06-25,378.75,405.99,384.48,404.69
2591,2005-07-15,16.0,16.58,16.4,16.43
2590,2002-09-16,11.94,12.49,12.0,12.49
2589,2016-03-24,97.07,98.85,98.36,98.64
2588,2008-01-07,23.7,24.95,24.88,24.71
2587,2002-06-21,13.27,13.85,13.71,13.75
2586,2009-09-21,46.58,47.8855,47.5,46.67
2585,2002-11-14,8.66,9.03,8.66,9.0
2584,2013-03-12,179.25,184.1699,182.11,179.36
2583,2017-09-28,179.36,181.95,180.7,181.25
2582,2009-06-17,39.12,41.09,40.4,39.5
2581,2013-08-23,269.02,278.39,278.36,270.05
2580,2016-06-08,97.6,100.28,97.86,100.02
2579,2008-09-22,31.08,32.2,31.71,31.4
2578,2003-09-26,33.33,35.73,33.49,34.1
2577,2002-10-23,8.2,8.75,8.25,8.75
2576,2011-01-06,175.65,179.69,177.99,176.18
2575,2003-11-06,50.03,56.68,50.83,55.2
2574,2013-06-07,215.65,220.82,220.22,218.64
2573,2017-07-14,157.97,161.35,161.12,159.3
2572,2017-02-08,142.56,145.07,144.74,143.57
2571,2005-03-04,10.5,10.81,10.7,10.6
2570,2005-12-15,24.32,25.97,25.94,25.0
2569,2014-04-01,351.74,365.25,364.69,351.75
2568,2018-04-18,331.1,338.82,334.52,336.3
2567,2012-02-15,121.09,125.32,122.06,123.63
2566,2004-01-27,74.91,79.54,75.186,76.0
2565,2011-08-24,209.5,220.0,216.03,219.04
2564,2012-06-08,63.73,66.12,65.64,64.37
2563,2010-10-21,166.58,174.94,172.69,169.54
2562,2003-08-19,24.64,25.98,25.84,24.9
2561,2010-02-12,62.08,63.1833,63.18,63.0
2560,2011-01-19,189.0201,193.85,190.87,192.81
2559,2015-01-22,404.8,429.62,428.44,410.0
2558,2007-08-09,16.62,17.78,17.77,17.03
2557,2006-06-09,27.1,27.85,27.49,27.83
2556,2016-05-10,91.09,93.25,92.89,91.14
2555,2014-09-15,456.85,477.54,457.75,477.54
2554,2010-02-17,63.43,64.79,64.51,64.79
2553,2007-09-20,19.14,19.55,19.48,19.2
2552,2008-07-25,26.83,28.81,27.85,28.39
2551,2007-04-13,24.4,24.66,24.6,24.57
2550,2007-06-01,21.35,22.28,21.57,21.84
2549,2013-11-05,333.05,342.4,341.5,335.54
2548,2014-01-21,320.25,332.4725,328.71,332.23
2547,2009-10-01,44.321,45.93,44.62,45.75
2546,2017-06-01,161.7,163.93,162.99,163.52
2545,2010-05-06,90.0,100.99,96.97,97.1
2544,2016-06-21,90.77,93.88,90.99,93.87
2543,2015-12-02,124.93,131.35,128.93,125.53
2542,2012-03-05,110.71,116.52,110.81,114.7
2541,2008-06-30,26.04,27.0,26.07,26.51
2540,2017-04-25,146.22,153.52,152.16,147.46
2539,2015-11-23,121.66,126.2,125.03,124.3
2538,2012-09-19,55.7,57.9,57.04,56.74
2537,2017-09-08,176.25,180.39,176.42,178.45
2536,2003-10-03,39.54,41.42,40.15,41.15
2535,2006-04-13,28.55,29.26,29.19,28.58
2534,2011-03-15,202.0,219.2,217.11,202.48
2533,2015-03-20,426.27,432.5,428.295,429.36
2532,2013-08-09,249.8,253.71,252.75,249.99
2531,2008-10-31,22.39,25.47,24.76,22.85
2530,2015-02-24,471.49,476.5847,474.88,471.61
2529,2003-05-08,22.77,23.41,22.88,23.31
2528,2002-09-25,9.91,10.5,10.25,10.15
2527,2003-10-21,53.54,56.0,54.5,55.25
2526,2008-09-11,27.58,29.01,28.83,28.18
2525,2013-01-03,91.5301,97.92,96.59,91.97
2524,2012-07-19,81.52,84.83,83.12,81.96
2523,2011-11-02,80.11,84.4,83.39,80.708
2522,2012-08-17,63.51,65.52,63.69,64.88
2521,2010-06-10,116.37,119.88,118.66,118.02
2520,2012-06-19,66.55,70.48,69.83,66.9
2519,2017-06-19,152.41,155.58,153.4,154.29
2518,2003-06-24,21.4,23.98,22.85,21.4
2517,2009-02-10,36.05,37.5,36.17,36.61
2516,2009-07-24,41.89,44.57,42.2,44.25
2515,2003-01-21,11.1,11.9,11.4,11.57
2514,2007-02-12,22.99,23.47,23.13,23.03
2513,2016-02-26,94.25,97.48,94.79,95.3
2512,2008-05-29,29.81,31.12,30.35,30.21
2511,2011-11-17,75.79,81.0,76.46,80.77
2510,2017-06-06,164.51,166.82,165.17,164.95
2509,2009-04-29,44.95,46.0,45.23,45.5
2508,2015-08-06,122.04,128.85,126.45,126.29
2507,2011-09-12,198.62,210.63,210.05,201.13
2506,2009-07-07,38.68,40.25,38.8,39.75
2505,2017-04-27,149.3,153.49,153.08,150.6
2504,2012-09-18,55.82,58.32,56.06,57.29
2503,2014-08-28,470.81,477.48,475.21,472.65
2502,2009-10-19,49.07,50.43,49.8,49.85
2501,2013-05-06,204.02,212.45,210.69,209.63
2500,2013-05-01,211.65,217.389,212.91,215.92
2499,2017-01-25,139.05,141.39,139.52,140.8
2498,2012-04-13,102.31,106.5,104.17,104.91
2497,2003-07-23,24.85,26.73,26.67,24.86
2496,2011-09-07,212.565,221.98,216.0,221.49
2495,2008-04-24,31.01,33.25,33.02,31.06
2494,2002-09-30,9.65,10.1,9.7,9.9
2493,2006-06-16,26.93,27.72,27.12,27.66
2492,2012-06-04,62.37,65.24,65.0,63.25
2491,2018-06-14,383.25,395.03,392.87,384.27
2490,2013-03-18,180.552,186.77,185.59,181.38
2489,2018-03-27,297.0,322.9,300.69,322.49
2488,2002-06-26,12.9,13.95,13.84,13.49
2487,2014-03-05,451.91,456.84,453.5,453.99
2486,2011-02-15,238.01,244.65,240.79,243.49
2485,2005-10-04,26.87,27.94,26.99,27.06
2484,2017-03-22,140.76,143.8,142.65,142.54
2483,2006-08-30,19.39,20.19,20.09,19.49
2482,2007-07-12,19.89,20.38,20.11,20.01
2481,2008-12-16,28.22,29.75,28.65,29.0
2480,2013-07-09,234.87,247.41,247.382,235.04
2479,2007-11-07,26.34,27.37,26.88,26.9
2478,2003-03-24,17.75,18.6,18.0,18.27
2477,2017-11-09,190.81,194.49,193.9,194.46
2476,2008-10-28,18.05,20.59,20.57,18.34
2475,2011-03-31,235.04,239.7,237.78,237.28
2474,2017-05-24,157.17,158.48,157.75,158.35
2473,2009-05-19,38.845,40.29,39.63,39.12
2472,2010-03-11,70.43,71.59,71.19,71.1
2471,2012-02-22,108.54,115.0,112.4,114.91
2470,2004-05-12,28.23,29.69,29.51,29.4
2469,2004-10-14,17.0,17.7,17.43,17.44
2468,2014-05-09,317.35,329.94,328.55,322.08
2467,2007-10-02,20.76,21.33,21.2,21.25
2466,2005-05-05,11.33,12.0,11.44,11.54
2465,2004-01-15,63.5,65.46,64.79,64.92
2464,2006-03-29,27.95,29.4,29.21,28.13
2463,2008-09-17,28.0005,29.8,28.86,28.32
2462,2009-12-03,57.73,59.4899,57.99,59.08
2461,2009-02-12,36.59,38.0,37.93,36.7
2460,2012-03-06,106.0,109.58,107.13,109.49
2459,2003-12-04,46.66,50.65,48.04,49.99
2458,2009-08-26,43.78,44.755,43.97,44.32
2457,2012-11-21,82.5,84.56,83.0,82.5
2456,2007-06-11,21.81,22.65,21.93,22.25
2455,2017-09-19,184.17,186.23,185.68,184.98
2454,2002-12-31,9.7,11.2,11.01,9.98
2453,2006-01-18,24.72,25.61,24.85,25.51
2452,2009-04-08,43.92,44.67,44.28,44.11
2451,2008-01-30,22.55,23.51,22.94,23.37
2450,2011-08-16,235.9,245.3392,239.04,244.33
2449,2014-08-08,442.05,450.97,445.85,450.2
2448,2009-03-30,39.05,42.34,42.03,39.51
2447,2008-04-11,35.11,36.54,35.51,36.25
2446,2016-01-29,90.63,94.39,91.84,92.0
2445,2005-01-31,11.25,11.58,11.5,11.34
2444,2007-06-04,21.3499,21.63,21.48,21.39
2443,2017-06-23,153.76,158.19,158.02,155.01
2442,2015-12-22,114.86,117.43,116.24,117.3
2441,2007-07-09,20.31,20.7,20.43,20.5
2440,2017-05-05,155.9,158.59,156.6,158.55
2439,2016-10-31,124.4,126.9,124.87,126.85
2438,2010-06-11,116.6,121.55,120.69,117.48
2437,2009-10-16,48.03,49.85,48.99,49.56
2436,2014-08-12,443.41,453.0,446.41,451.35
2435,2010-08-17,132.55,140.9,132.97,139.5
2434,2012-09-24,56.2857,57.84,56.39,56.86
2433,2010-01-25,48.52,51.4986,49.13,51.05
2432,2009-07-10,39.38,40.37,40.07,39.38
2431,2012-10-25,59.9,61.665,61.51,60.05
2430,2014-07-29,423.21,428.39,424.28,423.21
2429,2005-04-22,11.03,11.43,11.2,11.36
2428,2009-04-06,42.7,44.64,44.5,42.99
2427,2012-10-31,65.55,84.95,79.2394,66.41
2426,2007-02-26,21.5,23.82,23.13,23.71
2425,2004-11-19,11.21,11.89,11.25,11.81
2424,2010-11-24,186.82,191.83,188.77,190.91
2423,2004-03-15,29.45,30.67,29.55,30.33
2422,2015-07-31,111.15,115.0,114.31,111.95
2421,2002-07-22,15.62,16.51,16.39,15.9
2420,2012-09-14,58.3,61.419,60.52,58.5
2419,2014-07-18,435.745,444.3,444.17,440.81
2418,2014-09-08,474.2,480.6,479.33,474.4
2417,2011-11-03,81.8,92.6,92.29,84.13
2416,2011-08-10,231.141,239.99,232.42,233.5
2415,2012-03-13,105.15,109.3,106.35,107.88
2414,2016-12-01,113.95,118.68,117.22,117.52
2413,2005-04-11,11.5,12.04,11.89,12.04
2412,2004-09-03,14.2,15.0,14.36,14.89
2411,2011-06-08,258.5,265.44,262.26,263.26
2410,2010-07-22,101.75,112.47,103.56,109.5
2409,2006-08-31,19.91,20.22,20.02,20.2
2408,2013-11-04,325.15,337.79,337.6,330.95
2407,2018-05-07,319.34,329.0234,326.26,321.9947
2406,2015-02-26,479.01,486.499,483.03,480.38
2405,2016-09-09,96.5,99.39,96.5,99.06
2404,2015-07-01,652.53,666.6699,655.45,663.64
2403,2017-04-06,143.01,144.14,143.74,144.0
2402,2005-02-28,10.5,11.1,10.7,11.08
2401,2011-10-13,111.25,118.97,117.01,112.6
2400,2006-08-22,18.66,19.49,18.74,19.4
2399,2009-02-06,35.72,37.11,37.0,36.82
2398,2016-07-27,90.1,92.06,92.04,91.5
2397,2002-08-20,12.9,13.91,13.25,13.79
2396,2008-10-03,28.7,31.0,28.97,29.21
2395,2017-04-13,142.76,144.55,142.92,144.25
2394,2014-07-10,428.2,444.1899,438.55,434.392
2393,2010-03-16,69.55,70.8501,70.63,69.55
2392,2013-10-18,327.6,336.48,333.5,334.0
2391,2004-10-18,9.85,10.66,9.87,10.6
2390,2004-10-26,9.55,9.94,9.61,9.94
2389,2015-02-17,461.61,471.6,469.96,465.61
2388,2007-10-11,22.63,24.02,22.91,23.41
2387,2004-08-13,14.66,15.45,14.98,15.3
2386,2007-08-20,16.79,17.49,17.17,17.49
2385,2015-09-03,100.11,104.17,101.06,102.69
2384,2017-11-29,184.32,199.029,188.15,198.91
2383,2004-09-15,15.8,16.78,15.9,16.39
2382,2018-02-08,250.0,267.62,250.1,267.08
2381,2006-06-06,26.6,27.39,26.89,27.39
2380,2008-02-14,26.33,27.16,26.75,26.92
2379,2013-01-16,96.76,102.3,97.48,101.82
2378,2009-12-18,53.0,53.98,53.27,53.91
2377,2011-11-09,88.0,90.44,88.05,89.0
2376,2009-02-03,36.0,37.23,36.74,36.89
2375,2013-09-26,307.5,314.49,313.51,308.04
2374,2011-11-10,84.84,90.3,85.12,89.29
2373,2004-06-02,32.25,32.94,32.47,32.9
2372,2017-08-21,164.23,168.99,166.76,166.91
2371,2002-09-19,10.05,11.0,10.14,10.99
2370,2016-06-01,100.16,101.92,101.51,101.5
2369,2012-09-25,53.7,56.96,53.8,56.75
2368,2003-08-05,24.26,25.45,24.31,25.1
2367,2009-07-17,43.7439,44.63,44.14,44.12
2366,2006-04-21,30.39,31.29,30.8,31.29
2365,2014-05-20,362.4,372.7,371.67,365.01
2364,2018-02-12,249.0,259.15,257.95,252.14
2363,2005-05-11,11.54,13.01,12.95,11.55
2362,2008-05-19,30.66,32.45,30.98,31.54
2361,2018-01-29,273.92,286.81,284.59,274.2
2360,2002-07-17,15.06,16.29,15.25,16.03
2359,2011-02-08,216.14,218.39,217.625,218.25
2358,2008-07-21,26.82,27.45,27.35,27.03
2357,2003-09-05,33.3,35.3,34.55,33.31
2356,2012-03-07,102.53,111.44,105.19,111.44
2355,2011-06-13,254.74,263.0,257.22,259.78
2354,2008-10-30,21.89,23.3,22.78,22.95
2353,2008-01-02,25.64,27.25,26.35,26.56
2352,2010-01-22,50.5,52.39,50.89,51.08
2351,2012-05-30,67.0,69.0,67.34,68.48
2350,2015-12-30,116.43,119.02,116.71,118.95
2349,2008-05-30,30.11,30.86,30.36,30.46
2348,2015-02-02,433.69,444.0,441.065,439.9
2347,2012-05-03,75.52,82.18,75.97,81.81
2346,2010-10-08,148.05,153.0,149.64,152.04
2345,2008-05-07,30.0,31.19,30.16,30.7
2344,2010-04-26,100.44,109.7,108.17,100.49
2343,2009-04-07,43.59,44.9,43.7,44.45
2342,2009-04-09,44.2002,46.99,46.95,44.54
2341,2009-06-01,39.73,41.2,40.94,39.99
2340,2009-07-08,37.93,38.87,38.7,38.65
2339,2009-08-14,44.18,46.16,44.49,46.09
2338,2012-07-18,80.74,82.91,81.27,81.25
2337,2003-05-29,22.11,23.01,22.8,22.54
2336,2016-11-01,121.8,125.83,123.3,124.98
2335,2009-11-10,56.77,59.38,58.4,56.91
2334,2007-11-19,22.96,24.0,23.21,23.57
2333,2010-11-18,168.02,170.7999,168.33,169.59
2332,2011-01-12,184.75,189.0,188.9,188.01
2331,2010-12-22,184.6,189.76,185.35,187.12
2330,2014-09-26,443.89,450.64,448.75,445.0
2329,2004-04-02,35.12,36.71,35.18,36.2
2328,2008-03-27,35.14,37.41,36.36,37.22
2327,2016-10-24,126.15,129.29,127.33,127.42
2326,2012-06-22,65.7,68.27,67.86,66.24
2325,2006-04-04,27.26,28.15,27.41,28.05
2324,2004-06-29,34.06,35.26,34.18,34.85
2323,2018-05-02,310.4034,317.1,313.36,311.65
2322,2004-04-08,36.65,38.14,37.65,36.79
2321,2005-07-13,16.37,16.95,16.53,16.95
2320,2002-06-03,15.07,16.09,15.8,15.12
2319,2018-03-22,305.66,314.12,306.7,313.07
2318,2016-05-26,101.38,104.0,102.81,103.21
2317,2015-04-13,469.4,485.0,474.68,470.68
2316,2007-03-28,23.07,23.62,23.38,23.62
2315,2015-03-09,439.8,455.65,445.63,454.93
2314,2013-11-07,325.16,339.67,326.86,339.0
2313,2004-07-02,31.9,34.79,32.31,34.7
2312,2003-12-29,58.06,59.23,58.31,58.51
2311,2013-01-08,96.8,100.99,97.1563,100.01
2310,2010-10-12,151.51,155.83,155.39,153.72
2309,2016-05-06,88.11,90.88,90.84,88.83
2308,2004-02-17,34.51,36.2,35.28,36.1
2307,2012-06-01,60.7,63.73,62.95,60.95
2306,2009-01-26,29.11,31.2,30.15,30.4
2305,2010-08-20,127.51,130.76,129.96,127.68
2304,2016-07-14,96.8,98.27,98.02,97.0
2303,2005-11-22,28.45,29.49,29.2,28.46
2302,2015-12-24,117.3,118.8,117.33,118.22
